Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume
1511149320000,36.00000000,36.00000000,36.00000000,36.00000000,1.14000000,1511149379999,41.04000000,2,0.57000000,20.52000000
1511149380000,36.00000000,36.00000000,36.00000000,36.00000000,0.00000000,1511149439999,0.00000000,0,0.00000000,0.00000000
1511149440000,36.00000000,36.00000000,36.00000000,36.00000000,0.00000000,1511149499999,0.00000000,0,0.00000000,0.00000000
1511149500000,36.00000000,36.00000000,36.00000000,36.00000000,0.00000000,1511149559999,0.00000000,0,0.00000000,0.00000000
1511149560000,36.00000000,36.00000000,36.00000000,36.00000000,0.00000000,1511149619999,0.00000000,0,0.00000000,0.00000000
1511149620000,46.00000000,46.00000000,46.00000000,46.00000000,6.66000000,1511149679999,306.36000000,2,1.00000000,46.00000000
1511149680000,46.00000000,46.00000000,45.00000000,45.00000000,80.83800000,1511149739999,3665.63900000,6,63.53200000,2869.56300000
1511149740000,45.00000000,45.00000000,45.00000000,45.00000000,176.93400000,1511149799999,7962.03000000,7,40.59100000,1826.59500000
1511149800000,45.00000000,45.00000000,45.00000000,45.00000000,0.00000000,1511149859999,0.00000000,0,0.00000000,0.00000000
1511149860000,45.00000000,45.00000000,45.00000000,45.00000000,0.00000000,1511149919999,0.00000000,0,0.00000000,0.00000000
1511149920000,40.70300000,40.70300000,40.70300000,40.70300000,9.00000000,1511149979999,366.32700000,1,0.00000000,0.00000000
1511149980000,40.71000000,40.71000000,40.71000000,40.71000000,114.43000000,1511150039999,4658.44530000,11,114.43000000,4658.44530000
1511150040000,42.40000000,42.40000000,42.40000000,42.40000000,4.57900000,1511150099999,194.14960000,1,4.57900000,194.14960000
1511150100000,42.40000000,42.40000000,42.40000000,42.40000000,0.00000000,1511150159999,0.00000000,0,0.00000000,0.00000000
1511150160000,42.40000000,42.40000000,42.40000000,42.40000000,13.80000000,1511150219999,585.12000000,1,13.80000000,585.12000000
1511150220000,42.40000000,42.40000000,42.40000000,42.40000000,194.03000000,1511150279999,8226.87200000,4,194.03000000,8226.87200000
1511150280000,42.40000000,42.40000000,42.40000000,42.40000000,0.00000000,1511150339999,0.00000000,0,0.00000000,0.00000000
1511150340000,42.40000000,42.40000000,42.40000000,42.40000000,0.00000000,1511150399999,0.00000000,0,0.00000000,0.00000000
1511150400000,42.40000000,42.40000000,42.40000000,42.40000000,0.00000000,1511150459999,0.00000000,0,0.00000000,0.00000000
1511150460000,42.40000000,42.40000000,42.40000000,42.40000000,0.00000000,1511150519999,0.00000000,0,0.00000000,0.00000000
1511150520000,42.40000000,42.40000000,42.40000000,42.40000000,0.00000000,1511150579999,0.00000000,0,0.00000000,0.00000000
1511150580000,42.40000000,42.40000000,42.40000000,42.40000000,0.00000000,1511150639999,0.00000000,0,0.00000000,0.00000000
1511150640000,42.40000000,42.40000000,42.40000000,42.40000000,0.00000000,1511150699999,0.00000000,0,0.00000000,0.00000000
1511150700000,43.89000000,43.89000000,43.89000000,43.89000000,1.39800000,1511150759999,61.35822000,2,1.39800000,61.35822000
1511150760000,43.89000000,43.89000000,43.89000000,43.89000000,17.10600000,1511150819999,750.78234000,1,17.10600000,750.78234000
1511150820000,43.89000000,43.89000000,43.89000000,43.89000000,0.00000000,1511150879999,0.00000000,0,0.00000000,0.00000000
1511150880000,43.89000000,43.89000000,43.89000000,43.89000000,0.00000000,1511150939999,0.00000000,0,0.00000000,0.00000000
1511150940000,43.89000000,43.89000000,43.89000000,43.89000000,0.00000000,1511150999999,0.00000000,0,0.00000000,0.00000000
1511151000000,43.80000000,43.80000000,43.80000000,43.80000000,1.02700000,1511151059999,44.98260000,1,1.02700000,44.98260000
1511151060000,43.80000000,43.80000000,43.80000000,43.80000000,0.00000000,1511151119999,0.00000000,0,0.00000000,0.00000000
1511151120000,43.80000000,43.80000000,43.80000000,43.80000000,0.00000000,1511151179999,0.00000000,0,0.00000000,0.00000000
1511151180000,43.80000000,43.80000000,43.80000000,43.80000000,19.80900000,1511151239999,867.63420000,1,0.00000000,0.00000000
1511151240000,43.80000000,43.80000000,43.80000000,43.80000000,2.31100000,1511151299999,101.22180000,2,0.00000000,0.00000000
1511151300000,43.80000000,43.80000000,43.80000000,43.80000000,0.00000000,1511151359999,0.00000000,0,0.00000000,0.00000000
1511151360000,43.10000000,43.10000000,43.10000000,43.10000000,50.34000000,1511151419999,2169.65400000,1,0.00000000,0.00000000
1511151420000,43.15000000,43.15000000,43.15000000,43.15000000,23.00000000,1511151479999,992.45000000,1,0.00000000,0.00000000
1511151480000,43.15000000,43.15000000,43.15000000,43.15000000,0.00000000,1511151539999,0.00000000,0,0.00000000,0.00000000
1511151540000,43.15000000,43.15000000,43.15000000,43.15000000,0.00000000,1511151599999,0.00000000,0,0.00000000,0.00000000
1511151600000,43.15000000,43.15000000,43.15000000,43.15000000,0.00000000,1511151659999,0.00000000,0,0.00000000,0.00000000
1511151660000,43.15000000,43.15000000,43.15000000,43.15000000,0.00000000,1511151719999,0.00000000,0,0.00000000,0.00000000
1511151720000,43.15000000,43.15000000,43.15000000,43.15000000,0.00000000,1511151779999,0.00000000,0,0.00000000,0.00000000
1511151780000,43.15000000,43.15000000,43.15000000,43.15000000,0.00000000,1511151839999,0.00000000,0,0.00000000,0.00000000
1511151840000,43.15000000,43.15000000,43.15000000,43.15000000,0.00000000,1511151899999,0.00000000,0,0.00000000,0.00000000
1511151900000,43.15000000,43.15000000,43.15000000,43.15000000,0.00000000,1511151959999,0.00000000,0,0.00000000,0.00000000
1511151960000,43.15000000,43.15000000,43.15000000,43.15000000,0.00000000,1511152019999,0.00000000,0,0.00000000,0.00000000
1511152020000,43.15000000,43.15000000,43.15000000,43.15000000,0.00000000,1511152079999,0.00000000,0,0.00000000,0.00000000
1511152080000,43.15000000,43.15000000,43.15000000,43.15000000,0.18000000,1511152139999,7.76700000,1,0.00000000,0.00000000
1511152140000,43.15000000,43.15000000,43.15000000,43.15000000,0.00000000,1511152199999,0.00000000,0,0.00000000,0.00000000
1511152200000,43.15000000,43.15000000,43.15000000,43.15000000,0.00600000,1511152259999,0.25890000,1,0.00000000,0.00000000
1511152260000,43.15000000,43.15000000,43.15000000,43.15000000,0.00000000,1511152319999,0.00000000,0,0.00000000,0.00000000
1511152320000,43.15000000,43.15000000,43.15000000,43.15000000,0.00000000,1511152379999,0.00000000,0,0.00000000,0.00000000
1511152380000,43.10000000,43.10000000,43.10000000,43.10000000,0.00800000,1511152439999,0.34480000,1,0.00000000,0.00000000
1511152440000,43.10000000,43.10000000,43.10000000,43.10000000,0.00000000,1511152499999,0.00000000,0,0.00000000,0.00000000
1511152500000,43.10000000,43.10000000,43.10000000,43.10000000,0.00000000,1511152559999,0.00000000,0,0.00000000,0.00000000
1511152560000,43.10000000,43.10000000,43.10000000,43.10000000,0.00000000,1511152619999,0.00000000,0,0.00000000,0.00000000
1511152620000,43.10000000,43.10000000,43.10000000,43.10000000,1.00000000,1511152679999,43.10000000,1,0.00000000,0.00000000
1511152680000,43.10000000,43.10000000,43.10000000,43.10000000,0.00000000,1511152739999,0.00000000,0,0.00000000,0.00000000
