Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume
1510887540000,0.00536500,0.00536500,0.00536500,0.00536500,10.00000000,1510887599999,0.05365000,2,0.00000000,0.00000000
1510887600000,0.00536500,0.00536500,0.00536500,0.00536500,0.00000000,1510887659999,0.00000000,0,0.00000000,0.00000000
1510887660000,0.00536500,0.00536500,0.00536500,0.00536500,0.00000000,1510887719999,0.00000000,0,0.00000000,0.00000000
1510887720000,0.00536500,0.00536500,0.00536500,0.00536500,0.00000000,1510887779999,0.00000000,0,0.00000000,0.00000000
1510887780000,0.03000000,0.03000000,0.03000000,0.03000000,1.12000000,1510887839999,0.03360000,1,1.12000000,0.03360000
1510887840000,0.03000000,0.03000000,0.03000000,0.03000000,0.00000000,1510887899999,0.00000000,0,0.00000000,0.00000000
1510887900000,0.03000000,0.03000000,0.03000000,0.03000000,0.00000000,1510887959999,0.00000000,0,0.00000000,0.00000000
1510887960000,0.03000000,0.03000000,0.03000000,0.03000000,0.00000000,1510888019999,0.00000000,0,0.00000000,0.00000000
1510888020000,0.01500000,0.01500000,0.01500000,0.01500000,4.04000000,1510888079999,0.06060000,1,4.04000000,0.06060000
1510888080000,0.01500000,0.01500000,0.01500000,0.01500000,185.72000000,1510888139999,2.78580000,3,44.14000000,0.66210000
1510888140000,0.01500000,0.01500000,0.01500000,0.01500000,0.00000000,1510888199999,0.00000000,0,0.00000000,0.00000000
1510888200000,0.00665000,0.00665000,0.00665000,0.00665000,10.00000000,1510888259999,0.06650000,1,0.00000000,0.00000000
1510888260000,0.00665000,0.00665000,0.00665000,0.00665000,0.00000000,1510888319999,0.00000000,0,0.00000000,0.00000000
1510888320000,0.00665000,0.00665000,0.00665000,0.00665000,0.00000000,1510888379999,0.00000000,0,0.00000000,0.00000000
1510888380000,0.00665000,0.00665000,0.00665000,0.00665000,0.00000000,1510888439999,0.00000000,0,0.00000000,0.00000000
1510888440000,0.00665000,0.00665000,0.00665000,0.00665000,0.00000000,1510888499999,0.00000000,0,0.00000000,0.00000000
1510888500000,0.00665000,0.00665000,0.00665000,0.00665000,0.00000000,1510888559999,0.00000000,0,0.00000000,0.00000000
