Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume
1514527740000,0.01799000,0.01799000,0.01599000,0.01599000,263.84000000,1514527799999,4.52376914,14,263.84000000,4.52376914
1514527800000,0.01599000,0.01990000,0.01390000,0.01990000,539.21000000,1514527859999,8.53625302,22,536.22000000,8.49469202
1514527860000,0.01980000,0.02500000,0.01980000,0.02500000,712.31000000,1514527919999,15.09065560,19,527.75000000,10.47665560
1514527920000,0.03500000,0.50000000,0.03500000,0.50000000,25.17000000,1514527979999,3.41105000,16,22.74000000,2.19605000
1514527980000,0.03600300,0.90000000,0.01980000,0.25000000,151.58000000,1514528039999,10.64476254,29,115.49000000,7.88269498
1514528040000,0.02498700,0.25000000,0.02100000,0.04000000,316.89000000,1514528099999,13.45209099,47,74.44000000,5.15221728
1514528100000,0.04000000,0.08000000,0.02100000,0.02102400,1241.45000000,1514528159999,34.30601619,86,251.00000000,7.97880778
1514528160000,0.02500000,0.02500000,0.02110100,0.02200200,1012.02000000,1514528219999,22.40707529,52,109.41000000,2.51338944
1514528220000,0.02200200,0.02299900,0.02110200,0.02200200,972.54000000,1514528279999,21.35876346,60,158.18000000,3.48669116
1514528280000,0.02180000,0.02200200,0.01810100,0.01900000,825.61000000,1514528339999,16.56352213,45,76.87000000,1.61937342
1514528340000,0.01900000,0.01900000,0.00754000,0.00754000,2249.15000000,1514528399999,26.42584624,56,143.35000000,1.34013152
1514528400000,0.00800500,0.00800600,0.00754300,0.00800500,209.59000000,1514528459999,1.66341553,26,143.22000000,1.14650210
1514528460000,0.00800500,0.00800500,0.00700000,0.00750000,2548.32000000,1514528519999,19.15778789,41,369.06000000,2.78074780
1514528520000,0.00750000,0.00799900,0.00702200,0.00799900,1363.91000000,1514528579999,10.31833318,33,1274.34000000,9.66739628
1514528580000,0.00800600,0.01200000,0.00751100,0.00760000,3362.36000000,1514528639999,26.73416545,74,1195.35000000,10.31713468
1514528640000,0.00760000,0.01000000,0.00749900,0.00750000,3394.95000000,1514528699999,25.80551945,51,722.96000000,5.62290559
1514528700000,0.00750000,0.00760000,0.00700100,0.00703300,1233.40000000,1514528759999,9.12169638,37,123.52000000,0.93867900
1514528760000,0.00760000,0.00897100,0.00710000,0.00740100,288.09000000,1514528819999,2.36381551,14,226.21000000,1.90691255
1514528820000,0.00740600,0.00740600,0.00740600,0.00740600,36.91000000,1514528879999,0.27335546,1,0.00000000,0.00000000
1514528880000,0.00789900,0.00801200,0.00789900,0.00789900,838.48000000,1514528939999,6.68286791,18,683.48000000,5.45207223
1514528940000,0.00800100,0.00847800,0.00800000,0.00845700,148.18000000,1514528999999,1.23752698,12,112.10000000,0.94879147
1514529000000,0.00846600,0.00900000,0.00846600,0.00900000,767.16000000,1514529059999,6.72282040,23,744.58000000,6.52479928
1514529060000,0.00950000,0.01100000,0.00900300,0.01100000,2435.44000000,1514529119999,24.84823994,31,2370.30000000,24.22761585
