Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume
1513085160000,6.90000000,6.90000000,1.00000000,1.00000000,1.83000000,1513085219999,7.73000000,2,0.83000000,0.83000000
1513085220000,0.88000000,0.88000000,0.88000000,0.88000000,9.40000000,1513085279999,8.27200000,1,9.40000000,8.27200000
1513085280000,0.87000000,0.87000000,0.87000000,0.87000000,1.00000000,1513085339999,0.87000000,1,1.00000000,0.87000000
1513085340000,0.87000000,0.87000000,0.87000000,0.87000000,0.00000000,1513085399999,0.00000000,0,0.00000000,0.00000000
1513085400000,0.82000000,0.87000000,0.82000000,0.87000000,1557.21000000,1513085459999,1280.38420000,17,1536.99000000,1262.80380000
1513085460000,0.87000000,0.87000000,0.87000000,0.87000000,0.00000000,1513085519999,0.00000000,0,0.00000000,0.00000000
1513085520000,0.87000000,0.87000000,0.87000000,0.87000000,0.00000000,1513085579999,0.00000000,0,0.00000000,0.00000000
1513085580000,1.00000000,1.00000000,0.88000000,0.88000000,334.00000000,1513085639999,300.16000000,2,52.00000000,52.00000000
1513085640000,0.88000000,0.88000000,0.88000000,0.88000000,0.00000000,1513085699999,0.00000000,0,0.00000000,0.00000000
1513085700000,0.88000000,0.88000000,0.82000000,0.82000000,11.54000000,1513085759999,9.53550000,5,0.00000000,0.00000000
1513085760000,0.82000000,0.82000000,0.82000000,0.82000000,0.00000000,1513085819999,0.00000000,0,0.00000000,0.00000000
1513085820000,0.80000000,0.81900000,0.60000000,0.60000000,349.97000000,1513085879999,276.22400000,4,320.00000000,258.24200000
1513085880000,0.50000000,0.60000000,0.50000000,0.60000000,100.29000000,1513085939999,50.47400000,2,3.29000000,1.97400000
1513085940000,0.50000000,0.50000000,0.50000000,0.50000000,2130.84000000,1513085999999,1065.42000000,15,0.00000000,0.00000000
1513086000000,0.33001000,0.33001000,0.33001000,0.33001000,10.00000000,1513086059999,3.30010000,1,0.00000000,0.00000000
1513086060000,0.33001000,0.33001000,0.33001000,0.33001000,0.80000000,1513086119999,0.26400800,1,0.00000000,0.00000000
1513086120000,0.50000000,0.50000000,0.50000000,0.50000000,127.33000000,1513086179999,63.66500000,3,127.33000000,63.66500000
1513086180000,0.50000000,0.50100000,0.50000000,0.50100000,212.02000000,1513086239999,106.20302000,3,0.00000000,0.00000000
1513086240000,0.50100000,0.50100000,0.50100000,0.50100000,33.25000000,1513086299999,16.65825000,1,33.25000000,16.65825000
