Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume
1520490480000,0.00100000,0.01000000,0.00100000,0.00344300,13140.00000000,1520490539999,49.18490874,86,8418.00000000,33.76982186
1520490540000,0.00444298,0.00700000,0.00350000,0.00670000,26224.00000000,1520490599999,148.86329589,282,20210.00000000,117.16649648
1520490600000,0.00655004,0.00850000,0.00649900,0.00850000,32801.00000000,1520490659999,230.40382832,262,21429.00000000,152.88809335
1520490660000,0.00850000,0.01937000,0.00830001,0.00900005,21561.00000000,1520490719999,209.51292126,311,12667.00000000,125.96917526
1520490720000,0.00999994,0.00999999,0.00850000,0.00860000,22509.00000000,1520490779999,205.32452882,238,15905.00000000,144.79476532
1520490780000,0.00900000,0.00919997,0.00300002,0.00670000,33934.00000000,1520490839999,217.05093859,281,9262.00000000,72.88118698
1520490840000,0.00300002,0.00740001,0.00300002,0.00720000,16687.00000000,1520490899999,115.18770773,197,11311.00000000,79.10947634
1520490900000,0.00739600,0.00820042,0.00700000,0.00800000,15132.00000000,1520490959999,117.60699708,146,13595.00000000,106.26292889
1520490960000,0.00800001,0.00850000,0.00720022,0.00740000,11859.00000000,1520491019999,95.88336460,219,6016.00000000,49.45307693
1520491020000,0.00720039,0.00750000,0.00600000,0.00750000,15426.00000000,1520491079999,110.07870922,177,7031.00000000,51.68540190
1520491080000,0.00750000,0.00780000,0.00560013,0.00699986,52693.00000000,1520491139999,357.73147654,305,39386.00000000,270.07880256
1520491140000,0.00699985,0.00700000,0.00030000,0.00480000,350357.00000000,1520491199999,670.65070666,501,32692.00000000,180.33017552
1520491200000,0.00549995,0.00559999,0.00430000,0.00500000,68217.00000000,1520491259999,336.12913598,298,46023.00000000,228.28609751
1520491260000,0.00500000,0.00539999,0.00444449,0.00498997,32977.00000000,1520491319999,163.04422416,252,24768.00000000,123.40078140
1520491320000,0.00499000,0.00500050,0.00461000,0.00470001,16374.00000000,1520491379999,79.31571156,162,9931.00000000,48.54227958
1520491380000,0.00489999,0.00500000,0.00450005,0.00470000,40229.00000000,1520491439999,186.67936463,182,30847.00000000,143.14465501
1520491440000,0.00470000,0.00470000,0.00400034,0.00400037,21081.00000000,1520491499999,94.55704367,181,4779.00000000,21.67838248
1520491500000,0.00400037,0.00439699,0.00340100,0.00380000,18520.00000000,1520491559999,69.64176955,186,7535.00000000,29.27320976
1520491560000,0.00369592,0.00450000,0.00369592,0.00400006,23942.00000000,1520491619999,95.68233441,213,17358.00000000,68.63437053
1520491620000,0.00419798,0.00419799,0.00369602,0.00400013,17479.00000000,1520491679999,67.78240791,148,10013.00000000,38.94192967
1520491680000,0.00410000,0.00410000,0.00379999,0.00400000,10224.00000000,1520491739999,40.72345827,96,5779.00000000,23.26986146
1520491740000,0.00390322,0.00407255,0.00390000,0.00400000,43622.00000000,1520491799999,174.23312599,196,25414.00000000,102.07695685
1520491800000,0.00406998,0.00406998,0.00390013,0.00399890,9536.00000000,1520491859999,37.77102613,71,3121.00000000,12.35709555
1520491860000,0.00390019,0.00397997,0.00390010,0.00397758,15952.00000000,1520491919999,62.25387980,43,7927.00000000,30.95407033
1520491920000,0.00392000,0.00420000,0.00392000,0.00410000,28687.00000000,1520491979999,114.55018455,216,21715.00000000,86.83054370
1520491980000,0.00410001,0.00430000,0.00392000,0.00394999,23752.00000000,1520492039999,95.22731298,161,7141.00000000,28.81200703
1520492040000,0.00396000,0.00405000,0.00392010,0.00399946,14213.00000000,1520492099999,56.95380812,88,11594.00000000,46.52197432
1520492100000,0.00402999,0.00402999,0.00395000,0.00396022,13182.00000000,1520492159999,52.42109168,92,4861.00000000,19.35728710
1520492160000,0.00399700,0.00406600,0.00395001,0.00400499,20600.00000000,1520492219999,82.39284801,156,13947.00000000,55.87132043
1520492220000,0.00400499,0.00406979,0.00398000,0.00398000,12820.00000000,1520492279999,51.41003148,84,8203.00000000,32.93173096
1520492280000,0.00400000,0.00402998,0.00397000,0.00399999,6214.00000000,1520492339999,24.79320077,63,3190.00000000,12.76139977
1520492340000,0.00400000,0.00400000,0.00385000,0.00385000,34636.00000000,1520492399999,136.67655969,157,2452.00000000,9.73897962
1520492400000,0.00385000,0.00390006,0.00360001,0.00369000,16480.00000000,1520492459999,60.69238629,168,4333.00000000,16.13771575
1520492460000,0.00361002,0.00372001,0.00351020,0.00353997,22485.00000000,1520492519999,81.44570008,133,13680.00000000,49.92800669
1520492520000,0.00353997,0.00364977,0.00351020,0.00362999,16141.00000000,1520492579999,57.99461566,112,12117.00000000,43.57739343
1520492580000,0.00360002,0.00360002,0.00331110,0.00344999,9065.00000000,1520492639999,31.22856277,110,3048.00000000,10.50082168
1520492640000,0.00345009,0.00345009,0.00332001,0.00332059,16045.00000000,1520492699999,54.26731473,115,11555.00000000,39.20761075
1520492700000,0.00332059,0.00338999,0.00332058,0.00337492,10886.00000000,1520492759999,36.41413901,89,6745.00000000,22.65958875
1520492760000,0.00337492,0.00348640,0.00333334,0.00337492,14818.00000000,1520492819999,50.20068761,131,8849.00000000,29.98415281
1520492820000,0.00337883,0.00347600,0.00332100,0.00342492,8919.00000000,1520492879999,30.29714259,62,4616.00000000,15.76715194
1520492880000,0.00346992,0.00346993,0.00338002,0.00346699,16785.00000000,1520492939999,57.19040300,105,11116.00000000,37.93359084
1520492940000,0.00346699,0.00347000,0.00341040,0.00346889,7013.00000000,1520492999999,24.26351534,71,5500.00000000,19.07251356
