3.914590000000000146e+03,4.023110000000000127e+03,3.911789999999999964e+03,4.022000000000000000e+03,1.507713099999999962e+01
4.005989999999999782e+03,4.029059999999999945e+03,3.951260000000000218e+03,4.016199999999999818e+03,1.238907099999999950e+01
3.997570000000000164e+03,4.042110000000000127e+03,3.918800000000000182e+03,4.027050000000000182e+03,1.207785900000000012e+01
4.027050000000000182e+03,4.070489999999999782e+03,3.950000000000000000e+03,4.039099999999999909e+03,7.146531099999999981e+01
4.039099999999999909e+03,4.041230000000000018e+03,3.987500000000000000e+03,4.016000000000000000e+03,2.975643699999999825e+01
4.016000000000000000e+03,4.016000000000000000e+03,3.688969999999999800e+03,3.700000000000000000e+03,9.046552599999999700e+01
3.700000000000000000e+03,3.862389999999999873e+03,3.689000000000000000e+03,3.862389999999999873e+03,2.421981999999999857e+01
3.863000000000000000e+03,3.868570000000000164e+03,3.400000000000000000e+03,3.626989999999999782e+03,4.316542900000000316e+01
3.619949999999999818e+03,3.854460000000000036e+03,3.619949999999999818e+03,3.798079999999999927e+03,1.240560899999999975e+02
3.798079999999999927e+03,3.920309999999999945e+03,3.750079999999999927e+03,3.904559999999999945e+03,1.130402890000000014e+02
3.904559999999999945e+03,3.905559999999999945e+03,3.826119999999999891e+03,3.866480000000000018e+03,1.086909469999999942e+02
3.866480000000000018e+03,3.990119999999999891e+03,3.853530000000000200e+03,3.920989999999999782e+03,1.144114550000000037e+02
3.874380000000000109e+03,3.921630000000000109e+03,3.786809999999999945e+03,3.858230000000000018e+03,6.494696600000000331e+01
3.858230000000000018e+03,3.998989999999999782e+03,3.853469999999999800e+03,3.943000000000000000e+03,8.005890599999999324e+01
3.944000000000000000e+03,4.104819999999999709e+03,3.944000000000000000e+03,3.984239999999999782e+03,7.947674899999999809e+01
3.984500000000000000e+03,4.061539999999999964e+03,3.946670000000000073e+03,3.946670000000000073e+03,5.179799700000000229e+01
3.999960000000000036e+03,4.046110000000000127e+03,3.944030000000000200e+03,4.040000000000000000e+03,7.235468400000000599e+01
4.040000000000000000e+03,4.100000000000000000e+03,4.013889999999999873e+03,4.100000000000000000e+03,7.042644699999999602e+01
4.101529999999999745e+03,4.127989999999999782e+03,4.049739999999999782e+03,4.100409999999999854e+03,8.923193700000000206e+01
4.084539999999999964e+03,4.115869999999999891e+03,4.053179999999999836e+03,4.053179999999999836e+03,7.068884900000000471e+01
4.064000000000000000e+03,4.099989999999999782e+03,4.035320000000000164e+03,4.074880000000000109e+03,7.115075400000000627e+01
4.081630000000000109e+03,4.242319999999999709e+03,4.057000000000000000e+03,4.203119999999999891e+03,7.787911499999999876e+01
4.208109999999999673e+03,4.237989999999999782e+03,4.174090000000000146e+03,4.237989999999999782e+03,5.714490700000000345e+01
4.205979999999999563e+03,4.265800000000000182e+03,4.155000000000000000e+03,4.211000000000000000e+03,1.438869439999999997e+02
4.166890000000000327e+03,4.226949999999999818e+03,4.150649999999999636e+03,4.197050000000000182e+03,9.347362499999999841e+01
4.226939999999999600e+03,4.259579999999999927e+03,4.166270000000000437e+03,4.166270000000000437e+03,1.103202490000000040e+02
4.166270000000000437e+03,4.191710000000000036e+03,4.103510000000000218e+03,4.117069999999999709e+03,6.431733599999999740e+01
4.136479999999999563e+03,4.178649999999999636e+03,4.073409999999999854e+03,4.090000000000000000e+03,8.382574099999999362e+01
4.090000000000000000e+03,4.169989999999999782e+03,4.069800000000000182e+03,4.114010000000000218e+03,6.879066100000000006e+01
4.147000000000000000e+03,4.195000000000000000e+03,4.113899999999999636e+03,4.140909999999999854e+03,6.067801399999999745e+01
4.141880000000000109e+03,4.204550000000000182e+03,4.085010000000000218e+03,4.113579999999999927e+03,6.284213600000000355e+01
4.113579999999999927e+03,4.177640000000000327e+03,4.090389999999999873e+03,4.132090000000000146e+03,6.040634000000000015e+01
4.132090000000000146e+03,4.177180000000000291e+03,4.131909999999999854e+03,4.153319999999999709e+03,6.277311999999999870e+01
4.153800000000000182e+03,4.224000000000000000e+03,4.150000000000000000e+03,4.165010000000000218e+03,7.119177399999999523e+01
4.166000000000000000e+03,4.250939999999999600e+03,4.165010000000000218e+03,4.202000000000000000e+03,1.002947139999999990e+02
4.211779999999999745e+03,4.224640000000000327e+03,4.136329999999999927e+03,4.157739999999999782e+03,7.000114999999999554e+01
4.173109999999999673e+03,4.250899999999999636e+03,4.157739999999999782e+03,4.222000000000000000e+03,7.699619199999999353e+01
4.223060000000000400e+03,4.250710000000000036e+03,4.178220000000000255e+03,4.188180000000000291e+03,5.685825299999999771e+01
4.188180000000000291e+03,4.250770000000000437e+03,4.179220000000000255e+03,4.216069999999999709e+03,5.472110500000000144e+01
4.216100000000000364e+03,4.245000000000000000e+03,4.193170000000000073e+03,4.207000000000000000e+03,4.634225599999999901e+01
4.207000000000000000e+03,4.371680000000000291e+03,4.206109999999999673e+03,4.316010000000000218e+03,6.431369899999999973e+01
4.316010000000000218e+03,4.370000000000000000e+03,4.310590000000000146e+03,4.333010000000000218e+03,8.488998800000000244e+01
4.333010000000000218e+03,4.363710000000000036e+03,4.295750000000000000e+03,4.312689999999999600e+03,5.621453799999999745e+01
4.312689999999999600e+03,4.362000000000000000e+03,4.281039999999999964e+03,4.281039999999999964e+03,4.834484299999999735e+01
4.294789999999999964e+03,4.335000000000000000e+03,4.267500000000000000e+03,4.329000000000000000e+03,5.316470000000000340e+01
4.317810000000000400e+03,4.354350000000000364e+03,4.316539999999999964e+03,4.344560000000000400e+03,3.359849299999999772e+01
4.344560000000000400e+03,4.361279999999999745e+03,4.298739999999999782e+03,4.361270000000000437e+03,4.083456699999999984e+01
4.361270000000000437e+03,4.361270000000000437e+03,4.261130000000000109e+03,4.312000000000000000e+03,1.317996269999999868e+02
4.303819999999999709e+03,4.422289999999999964e+03,4.291520000000000437e+03,4.394359999999999673e+03,3.240702900000000142e+01
4.394359999999999673e+03,4.453909999999999854e+03,4.372289999999999964e+03,4.402319999999999709e+03,3.367872400000000255e+01
4.409439999999999600e+03,4.449439999999999600e+03,4.284109999999999673e+03,4.307170000000000073e+03,1.872060600000000008e+01
4.326000000000000000e+03,4.336130000000000109e+03,4.247479999999999563e+03,4.288989999999999782e+03,2.113317500000000138e+01
4.288989999999999782e+03,4.365000000000000000e+03,4.280680000000000291e+03,4.280680000000000291e+03,1.882645000000000124e+01
4.280710000000000036e+03,4.315000000000000000e+03,4.274329999999999927e+03,4.284000000000000000e+03,9.457917999999999381e+00
4.284000000000000000e+03,4.305750000000000000e+03,4.228989999999999782e+03,4.297939999999999600e+03,3.218064999999999998e+01
4.297939999999999600e+03,4.319670000000000073e+03,4.252439999999999600e+03,4.295750000000000000e+03,1.739723700000000051e+01
4.307720000000000255e+03,4.319699999999999818e+03,4.280810000000000400e+03,4.319699999999999818e+03,1.131005099999999963e+01
4.319699999999999818e+03,4.319699999999999818e+03,4.260880000000000109e+03,4.274840000000000146e+03,1.633747400000000027e+01
4.289119999999999891e+03,4.317989999999999782e+03,4.287789999999999964e+03,4.288720000000000255e+03,1.981560699999999997e+01
4.288720000000000255e+03,4.306739999999999782e+03,4.221140000000000327e+03,4.261890000000000327e+03,2.512509199999999865e+01
4.258529999999999745e+03,4.275000000000000000e+03,4.242039999999999964e+03,4.275000000000000000e+03,9.529892000000000252e+00
4.275000000000000000e+03,4.275000000000000000e+03,4.212409999999999854e+03,4.255189999999999600e+03,1.939828999999999937e+01
4.255189999999999600e+03,4.351319999999999709e+03,4.236510000000000218e+03,4.293520000000000437e+03,2.803281799999999890e+01
4.293520000000000437e+03,4.345000000000000000e+03,4.279000000000000000e+03,4.313979999999999563e+03,2.291237100000000027e+01
4.323060000000000400e+03,4.367000000000000000e+03,4.288090000000000146e+03,4.337439999999999600e+03,1.661066800000000043e+01
4.332510000000000218e+03,4.383029999999999745e+03,4.315520000000000437e+03,4.379319999999999709e+03,3.795315300000000036e+01
4.379500000000000000e+03,4.400000000000000000e+03,4.314909999999999854e+03,4.314909999999999854e+03,2.502723500000000101e+01
4.329189999999999600e+03,4.370850000000000364e+03,4.293420000000000073e+03,4.320520000000000437e+03,2.586691499999999877e+01
4.314899999999999636e+03,4.344899999999999636e+03,4.298750000000000000e+03,4.313840000000000146e+03,2.161128400000000127e+01
4.331289999999999964e+03,4.352340000000000146e+03,4.302109999999999673e+03,4.320810000000000400e+03,2.898555100000000095e+01
4.330000000000000000e+03,4.344989999999999782e+03,4.285560000000000400e+03,4.323369999999999891e+03,2.815313099999999835e+01
4.340000000000000000e+03,4.340000000000000000e+03,4.285539999999999964e+03,4.312689999999999600e+03,2.289884899999999845e+01
4.312689999999999600e+03,4.335000000000000000e+03,4.295279999999999745e+03,4.325000000000000000e+03,1.237857499999999966e+01
4.290010000000000218e+03,4.370920000000000073e+03,4.290010000000000218e+03,4.340000000000000000e+03,3.196220299999999881e+01
4.369000000000000000e+03,4.386779999999999745e+03,4.327619999999999891e+03,4.368409999999999854e+03,4.014905699999999911e+01
4.336119999999999891e+03,4.386789999999999964e+03,4.336090000000000146e+03,4.370000000000000000e+03,4.598341800000000035e+01
4.350000000000000000e+03,4.371420000000000073e+03,4.309600000000000364e+03,4.310010000000000218e+03,2.972321399999999869e+01
4.310010000000000218e+03,4.326989999999999782e+03,4.265449999999999818e+03,4.280039999999999964e+03,5.634778500000000179e+01
4.280039999999999964e+03,4.330359999999999673e+03,4.239359999999999673e+03,4.239369999999999891e+03,1.694756999999999891e+01
4.239359999999999673e+03,4.252760000000000218e+03,4.124539999999999964e+03,4.169010000000000218e+03,6.084447200000000322e+01
4.223800000000000182e+03,4.297109999999999673e+03,4.199010000000000218e+03,4.261899999999999636e+03,3.355272599999999983e+01
4.261899999999999636e+03,4.305000000000000000e+03,4.226930000000000291e+03,4.227000000000000000e+03,4.083611899999999650e+01
4.240000000000000000e+03,4.365399999999999636e+03,4.240000000000000000e+03,4.308000000000000000e+03,8.088591499999999712e+01
4.309000000000000000e+03,4.347000000000000000e+03,4.271859999999999673e+03,4.347000000000000000e+03,5.445915200000000311e+01
4.295319999999999709e+03,4.320899999999999636e+03,4.271029999999999745e+03,4.273590000000000146e+03,6.739939900000000250e+01
4.317199999999999818e+03,4.370449999999999818e+03,4.273590000000000146e+03,4.324670000000000073e+03,6.518230800000000613e+01
4.324640000000000327e+03,4.362989999999999782e+03,4.307220000000000255e+03,4.321649999999999636e+03,4.204336899999999844e+01
4.321649999999999636e+03,4.349979999999999563e+03,4.290180000000000291e+03,4.331470000000000255e+03,3.388864099999999979e+01
4.346760000000000218e+03,4.399819999999999709e+03,4.331449999999999818e+03,4.386689999999999600e+03,5.145416000000000167e+01
4.353649999999999636e+03,4.386689999999999600e+03,4.331460000000000036e+03,4.349539999999999964e+03,4.050983300000000042e+01
4.349550000000000182e+03,4.383989999999999782e+03,4.314350000000000364e+03,4.376989999999999782e+03,3.835224099999999936e+01
4.363479999999999563e+03,4.404050000000000182e+03,4.343489999999999782e+03,4.356760000000000218e+03,5.803056699999999779e+01
4.356760000000000218e+03,4.404069999999999709e+03,4.313550000000000182e+03,4.329020000000000437e+03,7.042639200000000699e+01
4.328119999999999891e+03,4.382989999999999782e+03,4.328119999999999891e+03,4.367399999999999636e+03,5.657187400000000110e+01
4.367399999999999636e+03,4.417609999999999673e+03,4.329569999999999709e+03,4.368500000000000000e+03,3.147955500000000129e+01
4.368500000000000000e+03,4.625850000000000364e+03,4.347590000000000146e+03,4.580000000000000000e+03,7.561062599999999634e+01
4.581609999999999673e+03,4.599960000000000036e+03,4.530869999999999891e+03,4.570000000000000000e+03,5.315394500000000022e+01
4.569649999999999636e+03,4.584000000000000000e+03,4.496949999999999818e+03,4.555550000000000182e+03,6.699095699999999454e+01
4.533470000000000255e+03,4.555550000000000182e+03,4.511449999999999818e+03,4.555550000000000182e+03,6.022327299999999894e+01
4.540000000000000000e+03,4.624989999999999782e+03,4.535090000000000146e+03,4.618930000000000291e+03,3.948561800000000233e+01
4.618920000000000073e+03,4.619600000000000364e+03,4.564770000000000437e+03,4.587479999999999563e+03,1.271014699999999920e+01
4.564520000000000437e+03,4.619989999999999782e+03,4.527449999999999818e+03,4.597550000000000182e+03,7.205367800000000500e+01
4.597539999999999964e+03,4.618300000000000182e+03,4.565329999999999927e+03,4.583609999999999673e+03,4.737135200000000168e+01
4.600000000000000000e+03,4.625000000000000000e+03,4.558890000000000327e+03,4.590489999999999782e+03,7.848972600000000455e+01
4.590489999999999782e+03,4.647510000000000218e+03,4.550010000000000218e+03,4.550020000000000437e+03,7.106172499999999559e+01
4.550000000000000000e+03,4.597000000000000000e+03,4.482000000000000000e+03,4.482000000000000000e+03,5.307009299999999996e+01
4.502170000000000073e+03,4.569000000000000000e+03,4.416010000000000218e+03,4.498350000000000364e+03,1.230817349999999948e+02
4.537000000000000000e+03,4.592760000000000218e+03,4.416159999999999854e+03,4.585310000000000400e+03,9.295180299999999818e+01
4.584000000000000000e+03,4.589670000000000073e+03,4.516949999999999818e+03,4.546770000000000437e+03,7.006167800000000057e+01
4.555000000000000000e+03,4.600000000000000000e+03,4.546739999999999782e+03,4.600000000000000000e+03,5.031399300000000352e+01
4.590010000000000218e+03,4.609920000000000073e+03,4.532800000000000182e+03,4.536819999999999709e+03,3.453128499999999690e+01
4.536819999999999709e+03,4.571869999999999891e+03,4.516869999999999891e+03,4.547260000000000218e+03,4.214485899999999674e+01
4.561689999999999600e+03,4.579909999999999854e+03,4.547239999999999782e+03,4.555140000000000327e+03,7.333684399999999926e+01
4.555140000000000327e+03,4.605989999999999782e+03,4.555140000000000327e+03,4.574800000000000182e+03,6.046569499999999664e+01
4.574800000000000182e+03,4.606000000000000000e+03,4.569600000000000364e+03,4.593659999999999854e+03,4.918518600000000163e+01
4.596539999999999964e+03,4.628119999999999891e+03,4.578170000000000073e+03,4.598539999999999964e+03,4.925293899999999780e+01
4.600000000000000000e+03,4.613000000000000000e+03,4.572640000000000327e+03,4.592159999999999854e+03,5.374598600000000204e+01
4.603579999999999927e+03,4.615000000000000000e+03,4.572640000000000327e+03,4.583020000000000437e+03,4.707851300000000094e+01
4.596520000000000437e+03,4.678569999999999709e+03,4.583020000000000437e+03,4.656670000000000073e+03,6.479629799999999307e+01
4.674970000000000255e+03,4.685550000000000182e+03,4.631409999999999854e+03,4.685550000000000182e+03,6.830702100000000598e+01
4.685550000000000182e+03,4.685550000000000182e+03,4.648819999999999709e+03,4.648819999999999709e+03,3.869017399999999895e+01
4.648819999999999709e+03,4.685560000000000400e+03,4.638979999999999563e+03,4.650550000000000182e+03,2.343051099999999920e+01
4.683899999999999636e+03,4.745420000000000073e+03,4.650560000000000400e+03,4.698770000000000437e+03,4.337265200000000220e+01
4.688470000000000255e+03,4.724710000000000036e+03,4.666840000000000146e+03,4.724710000000000036e+03,2.988951899999999995e+01
4.685029999999999745e+03,4.724890000000000327e+03,4.666840000000000146e+03,4.724890000000000327e+03,2.874230800000000130e+01
4.689890000000000327e+03,4.766989999999999782e+03,4.689890000000000327e+03,4.725000000000000000e+03,4.382301700000000011e+01
4.740989999999999782e+03,4.767000000000000000e+03,4.713670000000000073e+03,4.714729999999999563e+03,3.182496099999999828e+01
4.714729999999999563e+03,4.734989999999999782e+03,4.654880000000000109e+03,4.664140000000000327e+03,4.957019700000000029e+01
4.664140000000000327e+03,4.713800000000000182e+03,4.656300000000000182e+03,4.707500000000000000e+03,5.165593700000000155e+01
4.715000000000000000e+03,4.762989999999999782e+03,4.708090000000000146e+03,4.742460000000000036e+03,6.980060100000000034e+01
4.739329999999999927e+03,4.798460000000000036e+03,4.725880000000000109e+03,4.775000000000000000e+03,6.116605400000000259e+01
4.775000000000000000e+03,4.839920000000000073e+03,4.736350000000000364e+03,4.777020000000000437e+03,2.212987299999999991e+01
4.777020000000000437e+03,4.804119999999999891e+03,4.725810000000000400e+03,4.803829999999999927e+03,4.675783899999999704e+01
4.756460000000000036e+03,4.803829999999999927e+03,4.738939999999999600e+03,4.792970000000000255e+03,5.333658499999999947e+01
4.792970000000000255e+03,4.815670000000000073e+03,4.739079999999999927e+03,4.813239999999999782e+03,4.361503799999999842e+01
4.808789999999999964e+03,4.859439999999999600e+03,4.770630000000000109e+03,4.770630000000000109e+03,4.378508200000000272e+01
4.760010000000000218e+03,4.885550000000000182e+03,4.760010000000000218e+03,4.834909999999999854e+03,4.320118200000000286e+01
4.796159999999999854e+03,4.932380000000000109e+03,4.784430000000000291e+03,4.932380000000000109e+03,6.700771699999999953e+01
4.932380000000000109e+03,4.939189999999999600e+03,4.764880000000000109e+03,4.788069999999999709e+03,7.853081099999999992e+01
4.765010000000000218e+03,4.814489999999999782e+03,4.473350000000000364e+03,4.473350000000000364e+03,8.290589500000000100e+01
4.493000000000000000e+03,4.780000000000000000e+03,4.473350000000000364e+03,4.697710000000000036e+03,9.586371300000000417e+01
4.701020000000000437e+03,4.709399999999999636e+03,4.549770000000000437e+03,4.604020000000000437e+03,8.084441599999999539e+01
4.604010000000000218e+03,4.688659999999999854e+03,4.556710000000000036e+03,4.630010000000000218e+03,6.139545999999999992e+01
4.669750000000000000e+03,4.675000000000000000e+03,4.516170000000000073e+03,4.618390000000000327e+03,6.833179900000000373e+01
4.618390000000000327e+03,4.618390000000000327e+03,4.354609999999999673e+03,4.460189999999999600e+03,1.189726859999999959e+02
4.465119999999999891e+03,4.545760000000000218e+03,4.377430000000000291e+03,4.530010000000000218e+03,8.497468600000000549e+01
4.554979999999999563e+03,4.554979999999999563e+03,4.428659999999999854e+03,4.509770000000000437e+03,5.464083600000000018e+01
4.509770000000000437e+03,4.509960000000000036e+03,4.286869999999999891e+03,4.299529999999999745e+03,8.278080599999999833e+01
4.398489999999999782e+03,4.508500000000000000e+03,4.299470000000000255e+03,4.472140000000000327e+03,5.289976999999999663e+01
4.508500000000000000e+03,4.618380000000000109e+03,4.486189999999999600e+03,4.560000000000000000e+03,5.702225399999999667e+01
4.545000000000000000e+03,4.618399999999999636e+03,4.467880000000000109e+03,4.569539999999999964e+03,5.554650399999999877e+01
4.584779999999999745e+03,4.714760000000000218e+03,4.584779999999999745e+03,4.675119999999999891e+03,7.095987100000000680e+01
4.684899999999999636e+03,4.714329999999999927e+03,4.586289999999999964e+03,4.620869999999999891e+03,4.879301300000000197e+01
4.610520000000000437e+03,4.674859999999999673e+03,4.502750000000000000e+03,4.523470000000000255e+03,6.755466599999999744e+01
4.523479999999999563e+03,4.557189999999999600e+03,4.456800000000000182e+03,4.486000000000000000e+03,3.565885300000000058e+01
4.475229999999999563e+03,4.557250000000000000e+03,4.298329999999999927e+03,4.303100000000000364e+03,8.308978600000000370e+01
4.303310000000000400e+03,4.469140000000000327e+03,4.298329999999999927e+03,4.384149999999999636e+03,8.718173299999999415e+01
4.351020000000000437e+03,4.529439999999999600e+03,4.345010000000000218e+03,4.476130000000000109e+03,4.471720299999999781e+01
4.500000000000000000e+03,4.530000000000000000e+03,4.425460000000000036e+03,4.529000000000000000e+03,6.157709400000000244e+01
4.529000000000000000e+03,4.550000000000000000e+03,4.445149999999999636e+03,4.549000000000000000e+03,4.606588500000000153e+01
4.549000000000000000e+03,4.583840000000000146e+03,4.492729999999999563e+03,4.509079999999999927e+03,3.304933599999999672e+01
4.505000000000000000e+03,4.527489999999999782e+03,4.411800000000000182e+03,4.411810000000000400e+03,3.384022499999999667e+01
4.411970000000000255e+03,4.448029999999999745e+03,4.340500000000000000e+03,4.340510000000000218e+03,4.749089699999999681e+01
4.340529999999999745e+03,4.467000000000000000e+03,4.340529999999999745e+03,4.402000000000000000e+03,8.992358400000000529e+01
4.402020000000000437e+03,4.493149999999999636e+03,4.052000000000000000e+03,4.186960000000000036e+03,1.859900100000000123e+02
4.102050000000000182e+03,4.390000000000000000e+03,4.075000000000000000e+03,4.336420000000000073e+03,2.701296639999999911e+02
4.336859999999999673e+03,4.437680000000000291e+03,4.114329999999999927e+03,4.153000000000000000e+03,1.945503740000000050e+02
4.153000000000000000e+03,4.311140000000000327e+03,4.106810000000000400e+03,4.275189999999999600e+03,1.185182460000000049e+02
4.275189999999999600e+03,4.275189999999999600e+03,4.014760000000000218e+03,4.015030000000000200e+03,1.577229810000000043e+02
4.015030000000000200e+03,4.115050000000000182e+03,3.972519999999999982e+03,3.972530000000000200e+03,9.136519599999999741e+01
3.972530000000000200e+03,4.224989999999999782e+03,3.972510000000000218e+03,4.203670000000000073e+03,6.367737000000000336e+01
4.187000000000000000e+03,4.300949999999999818e+03,4.121020000000000437e+03,4.258399999999999636e+03,6.476224600000000464e+01
4.258399999999999636e+03,4.258399999999999636e+03,4.100109999999999673e+03,4.100109999999999673e+03,7.667382100000000378e+01
4.106970000000000255e+03,4.121329999999999927e+03,3.620000000000000000e+03,3.620000000000000000e+03,1.735324709999999868e+02
3.659500000000000000e+03,4.071829999999999927e+03,3.603000000000000000e+03,3.988039999999999964e+03,1.132048240000000021e+02
3.996239999999999782e+03,4.070380000000000109e+03,3.943099999999999909e+03,3.960010000000000218e+03,9.336138599999999599e+01
3.966829999999999927e+03,4.190399999999999636e+03,3.960010000000000218e+03,4.190399999999999636e+03,1.204730349999999959e+02
4.190000000000000000e+03,4.217229999999999563e+03,4.050000000000000000e+03,4.120050000000000182e+03,1.562115599999999915e+02
4.120399999999999636e+03,4.248600000000000364e+03,4.096069999999999709e+03,4.246819999999999709e+03,6.590284900000000334e+01
4.248640000000000327e+03,4.297630000000000109e+03,4.192289999999999964e+03,4.261039999999999964e+03,1.098770109999999960e+02
