2.374944337240947334e-03,8.015437138191998656e-01,6.736999999999989086e+01,7.041592500000000143e+01
6.852029402364934185e-01,1.000000000000000000e+00,6.257999999999992724e+01,1.167294000000000054e+01
0.000000000000000000e+00,9.841721500978124482e-01,1.124600000000000364e+02,1.173643000000000036e+01
4.824725403131537860e-01,3.212199111941984597e-01,8.557999999999992724e+01,5.188345199999999835e+01
5.220833333333416704e-01,1.000000000000000000e+00,4.800000000000000000e+01,5.434483399999999875e+01
8.263473053892198550e-01,1.244982562347836108e-01,1.519700000000002547e+02,1.202171670000000034e+02
9.789764636904223494e-01,4.505402462517764661e-01,1.193900000000003274e+02,1.271237030000000061e+02
6.576991676575474344e-01,9.251634958382837226e-01,1.345600000000004002e+02,9.798601299999999981e+01
4.409250427427409136e-01,6.747952848015899008e-01,1.111299999999991996e+02,1.107485080000000011e+02
6.733495083641969359e-01,5.439918273528832060e-02,7.831000000000040018e+01,1.390214049999999872e+02
7.304014368234561516e-01,5.290034464346398124e-01,2.060100000000002183e+02,1.581203570000000127e+02
2.402945113788490517e-01,7.816599732262474731e-01,7.469999999999981810e+01,1.180726860000000045e+02
5.458141067897201992e-01,7.451737451737514562e-01,1.061899999999995998e+02,1.149668010000000038e+02
9.505994511050204210e-01,7.583417593528807288e-01,6.922999999999956344e+01,1.334222279999999898e+02
3.731454005934722318e-01,6.572700296735831671e-01,6.739999999999963620e+01,1.204830050000000057e+02
1.074456809750827802e-01,5.865129835718079221e-01,7.548000000000047294e+01,7.565712399999999604e+01
8.340600368941792908e-01,6.040583598859612380e-01,1.192600000000002183e+02,6.165272399999999919e+01
1.000000000000000000e+00,4.345507596337725431e-01,9.939000000000032742e+01,1.143166599999999988e+02
7.733130811009836236e-01,5.837245696400650274e-01,2.172599999999997635e+02,1.077302899999999966e+02
5.512143237014708319e-01,4.275128523311462203e-01,2.820500000000001819e+02,8.591667999999999950e+01
1.000000000000000000e+00,1.881465627070291191e-01,1.962300000000000182e+02,3.470666800000000052e+01
2.941176470588260372e-01,8.578220626169645868e-01,1.977099999999995816e+02,7.484304099999999949e+01
2.399163429937232195e-01,6.398765063240716700e-01,1.004099999999993997e+02,7.014405399999999702e+01
5.592693836978028799e-01,4.352634194830997671e-01,8.047999999999956344e+01,3.836639399999999966e+01
8.634625887493179164e-01,3.836311149254889585e-01,1.281700000000000728e+02,2.986742599999999825e+01
9.663955911015520428e-01,6.738356072316662448e-01,1.487899999999999636e+02,8.288465300000000013e+01
5.872048743335867016e-01,8.811034949648828274e-01,1.181700000000000728e+02,2.319062800000000024e+01
8.793103448275871870e-01,4.637931034482747350e-01,2.320000000000000000e+02,5.406541399999999697e+01
9.485126526795539803e-02,6.484133013850730265e-01,1.711100000000001273e+02,3.493664799999999815e+01
9.777113083751487466e-01,7.120802778850077175e-02,1.036399999999998727e+02,1.257892999999999972e+01
8.597985252881912288e-01,7.682002284764735123e-01,9.628999999999996362e+01,7.153724999999999667e+00
0.000000000000000000e+00,6.918984816579865083e-01,9.023000000000001819e+01,1.877133099999999999e+01
3.779943158749503596e-01,2.310190824198130599e-01,9.851999999999998181e+01,6.939764000000000266e+00
0.000000000000000000e+00,9.800000000000039790e-01,5.100000000000000000e+01,2.410795999999999939e+00
8.020420921025177563e-01,4.014377995415756573e-01,9.597999999999956344e+01,3.405075000000000074e+00
3.258854290468207182e-01,2.852388875683402603e-01,4.206999999999970896e+01,3.206208000000000169e+00
1.381435823060144230e-01,5.513052936910725066e-01,5.515999999999985448e+01,1.155229899999999965e+01
4.805625580469623515e-01,9.908451638582889132e-01,7.537000000000034561e+01,1.705161100000000118e+01
6.906309537151180677e-01,6.857559116888936046e-01,1.784600000000000364e+02,1.779139599999999888e+01
9.613843935266856988e-01,4.250921326710539461e-01,6.240999999999985448e+01,1.822854699999999895e+01
6.955541237113322950e-01,0.000000000000000000e+00,6.208000000000038199e+01,4.024002000000000301e+00
4.923893805309660365e-01,1.000000000000000000e+00,5.650000000000000000e+01,2.508926400000000001e+01
5.719910974148376681e-01,6.404725218284568200e-01,5.840999999999985448e+01,7.258364199999999755e+01
1.904489562482112319e-01,6.948813268516005337e-01,6.993999999999959982e+01,9.741187499999999488e+01
8.196691837468534914e-01,6.112909025530370855e-01,5.561999999999989086e+01,8.916505899999999940e+01
9.118938433017902412e-01,1.674309688750099667e-01,1.024899999999997817e+02,1.075740440000000007e+02
1.117171006333563810e-01,5.598170302603762138e-01,5.683999999999969077e+01,1.090604720000000043e+02
7.913464275547923421e-01,6.512951892968956713e-01,7.026000000000021828e+01,1.117776709999999980e+02
7.285927824044406975e-01,6.278026905829392490e-02,9.366000000000030923e+01,1.066710740000000044e+02
5.622317596566546172e-01,8.801209520093635774e-01,1.025199999999999818e+02,1.159040549999999996e+02
4.955498566902960533e-01,9.536883391159989287e-01,6.628999999999996362e+01,5.881704299999999819e+01
7.489501759164696182e-01,2.621722846441940646e-01,8.810999999999967258e+01,2.006127100000000141e+01
1.000000000000000000e+00,1.923770861524616294e-01,8.868000000000029104e+01,2.868566500000000019e+01
2.515271289974663205e-02,9.900287459575949356e-01,1.113200000000001637e+02,1.507713099999999962e+01
7.034704370179909461e-01,8.347043701799421456e-01,7.779999999999972715e+01,1.238907099999999950e+01
6.387965290730654999e-01,8.778687859865392795e-01,1.233099999999999454e+02,1.207785900000000012e+01
6.394721553655955404e-01,7.394804548095308405e-01,1.204899999999997817e+02,7.146531099999999981e+01
9.603573422668887360e-01,5.304299274148434051e-01,5.373000000000001819e+01,2.975643699999999825e+01
1.000000000000000000e+00,3.372779255725788516e-02,3.270300000000002001e+02,9.046552599999999700e+01
6.344079820058823316e-02,1.000000000000000000e+00,1.733899999999998727e+02,2.421981999999999857e+01
9.881127686364887808e-01,4.844313549736423141e-01,4.685700000000001637e+02,4.316542900000000316e+01
0.000000000000000000e+00,7.595838130570129465e-01,2.345100000000002183e+02,1.240560899999999975e+02
2.819714503906496361e-01,9.074781178405686433e-01,1.702300000000000182e+02,1.130402890000000014e+02
9.874118831822755737e-01,5.080563947633436328e-01,7.944000000000005457e+01,1.086909469999999942e+02
9.480928325645976429e-02,4.938868145545036725e-01,1.365899999999996908e+02,1.144114550000000037e+02
6.495327102803720720e-01,5.297433615190598744e-01,1.348200000000001637e+02,6.494696600000000331e+01
3.271028037383416631e-02,6.152418911489831999e-01,1.455199999999999818e+02,8.005890599999999324e+01
0.000000000000000000e+00,2.502176346225581938e-01,1.608199999999997090e+02,7.947674899999999809e+01
3.293288064768873369e-01,0.000000000000000000e+00,1.148699999999998909e+02,5.179799700000000229e+01
5.479036050156693705e-01,9.401449843260181183e-01,1.020799999999999272e+02,7.235468400000000599e+01
3.032168157008499065e-01,1.000000000000000000e+00,8.611000000000012733e+01,7.042644699999999602e+01
6.618530351437712511e-01,6.475399361022340372e-01,7.825000000000000000e+01,8.923193700000000206e+01
5.002392726112674382e-01,0.000000000000000000e+00,6.269000000000005457e+01,7.068884900000000471e+01
4.434822947270760096e-01,6.117210453069432674e-01,6.466999999999961801e+01,7.115075400000000627e+01
1.329052449816536807e-01,7.884739909346016873e-01,1.853199999999997090e+02,7.787911499999999876e+01
5.323943661971810570e-01,1.000000000000000000e+00,6.389999999999963620e+01,5.714490700000000345e+01
4.601083032490933533e-01,5.054151624548737232e-01,1.108000000000001819e+02,1.438869439999999997e+02
2.128440366972554898e-01,6.081258191349974140e-01,7.630000000000018190e+01,9.347362499999999841e+01
6.501982638516707880e-01,0.000000000000000000e+00,9.330999999999949068e+01,1.103202490000000040e+02
7.115646258503431909e-01,1.537414965986343418e-01,8.819999999999981810e+01,6.431733599999999740e+01
5.992968453059646095e-01,1.576396807297584246e-01,1.052399999999997817e+02,8.382574099999999362e+01
2.016169278371080509e-01,4.412616029543912077e-01,1.001899999999995998e+02,6.879066100000000006e+01
4.081381011097420242e-01,3.330456226880400550e-01,8.110000000000036380e+01,6.067801399999999745e+01
4.757403379621862882e-01,2.389994980759553300e-01,1.195399999999999636e+02,6.284213600000000355e+01
2.657879656160417881e-01,4.779369627507108476e-01,8.725000000000045475e+01,6.040634000000000015e+01
3.976143141159127481e-03,4.729401369560406465e-01,4.527000000000043656e+01,6.277311999999999870e+01
5.135135135135726614e-02,2.028378378378477009e-01,7.400000000000000000e+01,7.119177399999999523e+01
1.152100546956091875e-02,4.304666589084149564e-01,8.592999999999938154e+01,1.002947139999999990e+02
8.543766277884685678e-01,2.424413996149894501e-01,8.831000000000040018e+01,7.000114999999999554e+01
1.649849720910268047e-01,6.897810218978150942e-01,9.315999999999985448e+01,7.699619199999999353e+01
6.185680783556364304e-01,1.373982618292188818e-01,7.248999999999978172e+01,5.685825299999999771e+01
1.252271139063623195e-01,5.150244584206760123e-01,7.155000000000018190e+01,5.472110500000000144e+01
4.424078718888750927e-01,2.668338799922764792e-01,5.182999999999992724e+01,4.634225599999999901e+01
5.375369934167650854e-03,6.637675907471169978e-01,1.655700000000006185e+02,6.431369899999999973e+01
9.123043258711049930e-02,3.773775458677022243e-01,5.940999999999985448e+01,8.488998800000000244e+01
5.482636845203074927e-01,2.492642731018150926e-01,6.796000000000003638e+01,5.621453799999999745e+01
3.909337944663988651e-01,0.000000000000000000e+00,8.096000000000003638e+01,4.834484299999999735e+01
4.042962962963017048e-01,9.111111111111185323e-01,6.750000000000000000e+01,5.316470000000000340e+01
3.358899761968814346e-02,7.410737900026447278e-01,3.781000000000040018e+01,3.359849299999999772e+01
7.326511032939038159e-01,9.998401023345167005e-01,6.253999999999996362e+01,4.083456699999999984e+01
1.000000000000000000e+00,5.079888156580736336e-01,1.001400000000003274e+02,1.317996269999999868e+02
9.405827024546908888e-02,7.864189034182160754e-01,1.307699999999995271e+02,3.240702900000000142e+01
2.703994119088406478e-01,3.679245283018843793e-01,8.161999999999989086e+01,3.367872400000000255e+01
7.580596382991586779e-01,1.394786185205347806e-01,1.653299999999999272e+02,1.872060600000000008e+01
8.857304004512087658e-01,4.682459108854999386e-01,8.865000000000054570e+01,2.113317500000000138e+01
9.855313092978690293e-02,0.000000000000000000e+00,8.431999999999970896e+01,1.882645000000000124e+01
1.568723875092246089e-01,2.377673961150748028e-01,4.067000000000007276e+01,9.457917999999999381e+00
7.166492965085993205e-01,8.982542991141215794e-01,7.676000000000021828e+01,3.218064999999999998e+01
6.767811988695484615e-01,6.442064554514317365e-01,6.723000000000047294e+01,1.739723700000000051e+01
6.919516585240472750e-01,1.000000000000000000e+00,3.888999999999941792e+01,1.131005099999999963e+01
1.000000000000000000e+00,2.373342400544089514e-01,5.881999999999970896e+01,1.633747400000000027e+01
4.403973509931802255e-02,3.079470198676403925e-02,3.019999999999981810e+01,1.981560699999999997e+01
7.894859813084167399e-01,4.760514018691637261e-01,8.559999999999945430e+01,2.512509199999999865e+01
5.003033980582358708e-01,1.000000000000000000e+00,3.296000000000003638e+01,9.529892000000000252e+00
1.000000000000000000e+00,6.834957660968115079e-01,6.259000000000014552e+01,1.939828999999999937e+01
1.627035972476207348e-01,4.965595331417134162e-01,1.148099999999994907e+02,2.803281799999999890e+01
2.200000000000130740e-01,5.300000000000011369e-01,6.600000000000000000e+01,2.291237100000000027e+01
4.431630971993456569e-01,6.253960207831639195e-01,7.890999999999985448e+01,1.661066800000000043e+01
2.516664197896574251e-01,9.450451784920801401e-01,6.750999999999930878e+01,3.795315300000000036e+01
7.590786226348527066e-01,0.000000000000000000e+00,8.509000000000014552e+01,2.502723500000000101e+01
4.619656463902828136e-01,3.499935425545714907e-01,7.743000000000029104e+01,2.586691499999999877e+01
3.499458288190737676e-01,3.269772481040149614e-01,4.614999999999963620e+01,2.161128400000000127e+01
5.809277324308084189e-01,3.722874776030238309e-01,5.023000000000047294e+01,2.898555100000000095e+01
7.477704862863845392e-01,6.362106680127936897e-01,5.942999999999938154e+01,2.815313099999999835e+01
1.000000000000000000e+00,4.985310319500513287e-01,5.446000000000003638e+01,2.289884899999999845e+01
4.383182275931432059e-01,7.482376636455256858e-01,3.972000000000025466e+01,1.237857499999999966e+01
0.000000000000000000e+00,6.178469904832510906e-01,8.090999999999985448e+01,3.196220299999999881e+01
6.994590939824263387e-01,6.894861392833036007e-01,5.915999999999985448e+01,4.014905699999999911e+01
5.917159763271229167e-04,6.688362919132089246e-01,5.069999999999981810e+01,4.598341800000000035e+01
6.535101908767444456e-01,6.632157877717759220e-03,6.181999999999970896e+01,2.972321399999999869e+01
7.240818979525585064e-01,2.370815729606761124e-01,6.153999999999996362e+01,5.634778500000000179e+01
4.470329670329675764e-01,1.098901098899318640e-04,9.100000000000000000e+01,1.694756999999999891e+01
8.954921229137440264e-01,3.468257682108912832e-01,1.282200000000002547e+02,6.084447200000000322e+01
2.527013251783856163e-01,6.410805300713491306e-01,9.809999999999945430e+01,3.355272599999999983e+01
4.479313436659353442e-01,8.966312283789079629e-04,7.806999999999970896e+01,4.083611899999999650e+01
0.000000000000000000e+00,5.422647527910697818e-01,1.253999999999996362e+02,8.088591499999999712e+01
4.942773489486285143e-01,1.000000000000000000e+00,7.514000000000032742e+01,5.445915200000000311e+01
4.870663725686767975e-01,5.133346701424557068e-02,4.986999999999989086e+01,6.739939900000000250e+01
4.502374561222310945e-01,5.273590749535372879e-01,9.685999999999967258e+01,6.518230800000000613e+01
3.123543123543157662e-01,2.587412587412529774e-01,5.576999999999952706e+01,4.204336899999999844e+01
5.262541806020095692e-01,6.904682274247591067e-01,5.979999999999927240e+01,3.388864099999999979e+01
2.239286236653583728e-01,8.079567061576682363e-01,6.836999999999989086e+01,5.145416000000000167e+01
4.017743979721188907e-01,3.273583197537703882e-01,5.522999999999956344e+01,4.050983300000000042e+01
5.054566341183246436e-01,8.994830557151018979e-01,6.963999999999941792e+01,3.835224099999999936e+01
3.300858652575868746e-01,2.191215323645963053e-01,6.056000000000040018e+01,5.803056699999999779e+01
4.773530711444990970e-01,1.709014582412748950e-01,9.051999999999952706e+01,7.042639200000000699e+01
0.000000000000000000e+00,7.158738837251661380e-01,5.486999999999989086e+01,5.657187400000000110e+01
4.296910495229440130e-01,4.421853702862392765e-01,8.803999999999996362e+01,3.147955500000000129e+01
7.514554732983569352e-02,8.352260475813970686e-01,2.782600000000002183e+02,7.561062599999999634e+01
7.344044000578833220e-01,5.663627152988794933e-01,6.909000000000014552e+01,5.315394500000000022e+01
8.351522113727725127e-01,6.731763354394075805e-01,8.705000000000018190e+01,6.699095699999999454e+01
4.993197278911623016e-01,1.000000000000000000e+00,4.410000000000036380e+01,6.022327299999999894e+01
5.461624026696654255e-02,9.325917686318234701e-01,8.989999999999963620e+01,3.948561800000000233e+01
9.875980302753930573e-01,4.141893124201914134e-01,5.482999999999992724e+01,1.271014699999999920e+01
4.005835314458678909e-01,7.575102658309944559e-01,9.253999999999996362e+01,7.205367800000000500e+01
6.080800453086538937e-01,3.451010005663448510e-01,5.297000000000025466e+01,4.737135200000000168e+01
6.218423839056157476e-01,4.779912267432990802e-01,6.610999999999967258e+01,7.848972600000000455e+01
4.151794871794791675e-01,1.025641025691470531e-04,9.750000000000000000e+01,7.106172499999999559e+01
5.913043478260888719e-01,0.000000000000000000e+00,1.150000000000000000e+02,5.307009299999999996e+01
5.631740636642916797e-01,5.382051114451940066e-01,1.529899999999997817e+02,1.230817349999999948e+02
6.842582106455239455e-01,9.578142695356746117e-01,1.766000000000003638e+02,9.295180299999999818e+01
9.220297029702990699e-01,4.100660066006724946e-01,7.272000000000025466e+01,7.006167800000000057e+01
1.550882463387210919e-01,1.000000000000000000e+00,5.326000000000021828e+01,5.031399300000000352e+01
7.418309128630724558e-01,5.212655601658866544e-02,7.711999999999989086e+01,3.453128499999999690e+01
3.627272727272696784e-01,5.525454545454664412e-01,5.500000000000000000e+01,4.214485899999999674e+01
4.423018059381718103e-01,2.418120599938902160e-01,3.267000000000007276e+01,7.333684399999999926e+01
0.000000000000000000e+00,3.866273352999058943e-01,5.084999999999945430e+01,6.046569499999999664e+01
1.428571428571387969e-01,6.609890109889988707e-01,3.639999999999963620e+01,4.918518600000000163e+01
3.677677677677735346e-01,4.078078078078135604e-01,4.994999999999981810e+01,4.925293899999999780e+01
6.778989098116880996e-01,4.836471754211970620e-01,4.035999999999967258e+01,5.374598600000000204e+01
7.304060434371990596e-01,2.450424929178467437e-01,4.235999999999967258e+01,4.707851300000000094e+01
1.412872841444325900e-01,7.708006279434869157e-01,9.554999999999927240e+01,6.479629799999999307e+01
8.045807166605101202e-01,1.000000000000000000e+00,5.414000000000032742e+01,6.830702100000000598e+01
1.000000000000000000e+00,0.000000000000000000e+00,3.673000000000047294e+01,3.869017399999999895e+01
2.112494632889649893e-01,2.483898668956641131e-01,4.658000000000083674e+01,2.343051099999999920e+01
3.514653173097102012e-01,5.082226438962678117e-01,9.485999999999967258e+01,4.337265200000000220e+01
3.737687921202734742e-01,1.000000000000000000e+00,5.786999999999989086e+01,2.988951899999999995e+01
3.133505598621724175e-01,1.000000000000000000e+00,5.805000000000018190e+01,2.874230800000000130e+01
0.000000000000000000e+00,4.553826199740598213e-01,7.709999999999945430e+01,4.382301700000000011e+01
5.122820176260916014e-01,1.987624226512707537e-02,5.332999999999992724e+01,3.182496099999999828e+01
7.470977406066623416e-01,1.155910622893543405e-01,8.010999999999967258e+01,4.957019700000000029e+01
1.363478260869470660e-01,8.904347826086933537e-01,5.750000000000000000e+01,5.165593700000000155e+01
1.258652094717547243e-01,6.260473588342421181e-01,5.489999999999963620e+01,6.980060100000000034e+01
1.853127583356268815e-01,6.767704601818707033e-01,7.257999999999992724e+01,6.116605400000000259e+01
3.731775610698022660e-01,3.926812783624598069e-01,1.035699999999997090e+02,2.212987299999999991e+01
6.539394713318884556e-01,9.962967692504136608e-01,7.830999999999949068e+01,4.675783899999999704e+01
2.699953767914990976e-01,8.326398520573263795e-01,6.489000000000032742e+01,5.333658499999999947e+01
7.036166601384081787e-01,9.682726204465339492e-01,7.659000000000014552e+01,4.361503799999999842e+01
4.296813421911949149e-01,0.000000000000000000e+00,8.880999999999949068e+01,4.378508200000000272e+01
0.000000000000000000e+00,5.966225904094244470e-01,1.255399999999999636e+02,4.320118200000000286e+01
7.928354173707674590e-02,1.000000000000000000e+00,1.479499999999998181e+02,6.700771699999999953e+01
9.609316734553381423e-01,1.330388388503216390e-01,1.743099999999994907e+02,7.853081099999999992e+01
8.549569091868445270e-01,0.000000000000000000e+00,3.411399999999994179e+02,8.290589500000000100e+01
6.407956954182125742e-02,7.316484591553873429e-01,3.066499999999996362e+02,9.586371300000000417e+01
9.475036020798164316e-01,3.398483994236691785e-01,1.596299999999991996e+02,8.084441599999999539e+01
3.584691170898111068e-01,5.555134520651776597e-01,1.319499999999998181e+02,6.139545999999999992e+01
9.669457910974017523e-01,6.435811874331065496e-01,1.588299999999999272e+02,6.833179900000000373e+01
1.000000000000000000e+00,4.002577905830619898e-01,2.637800000000006548e+02,1.189726859999999959e+02
5.209410087328443240e-01,9.064337907681334627e-01,1.683299999999999272e+02,8.497468600000000549e+01
1.000000000000000000e+00,6.420994300190017157e-01,1.263199999999997090e+02,5.464083600000000018e+01
9.991483257878002178e-01,5.674839750773230662e-02,2.230900000000001455e+02,8.278080599999999833e+01
4.737119073817162018e-01,8.260536765057686637e-01,2.090299999999997453e+02,5.289976999999999663e+01
1.687722218019587217e-01,5.583629624026045235e-01,1.321900000000005093e+02,5.702225399999999667e+01
5.123571618389597404e-01,6.753919744884413490e-01,1.505199999999995271e+02,5.554650399999999877e+01
0.000000000000000000e+00,6.950300046160933221e-01,1.299800000000004729e+02,7.095987100000000680e+01
7.701499531396436282e-01,2.700718525460814590e-01,1.280399999999999636e+02,4.879301300000000197e+01
6.261693103247942815e-01,1.203881238742674498e-01,1.721099999999996726e+02,6.755466599999999744e+01
6.642095826277483184e-01,2.908656240661429138e-01,1.003899999999994179e+02,3.565885300000000058e+01
6.832226170245618846e-01,1.842267881971437760e-02,2.589200000000000728e+02,8.308978600000000370e+01
2.915520168608765061e-02,5.024296001405055279e-01,1.708100000000004002e+02,8.718173299999999415e+01
3.258688933470565985e-02,7.109472428563705648e-01,1.844299999999993815e+02,4.471720299999999781e+01
7.130285058350835925e-01,9.904342835278328039e-01,1.045399999999999636e+02,6.157709400000000244e+01
7.997138769670968372e-01,9.904625655698566788e-01,1.048500000000003638e+02,4.606588500000000153e+01
6.176050927450305039e-01,1.794534079683884897e-01,9.111000000000058208e+01,3.304933599999999672e+01
8.056011755553669218e-01,8.643789437456916858e-05,1.156899999999995998e+02,3.384022499999999667e+01
6.646517250999721682e-01,9.299730307787967831e-05,1.075299999999997453e+02,4.749089699999999681e+01
0.000000000000000000e+00,4.860441211354498137e-01,1.264700000000002547e+02,8.992358400000000529e+01
7.934262722430034387e-01,3.059276889946733746e-01,4.411499999999996362e+02,1.859900100000000123e+02
8.587301587301610084e-02,8.299047619047623670e-01,3.150000000000000000e+02,2.701296639999999911e+02
6.882016390907672587e-01,1.195917736199181292e-01,3.233500000000003638e+02,1.945503740000000050e+02
2.260558899818896350e-01,8.240591200508937675e-01,2.043299999999999272e+02,1.185182460000000049e+02
