1.371564999999999964e+04,1.371564999999999964e+04,1.368100000000000000e+04,1.370792000000000007e+04,2.844266000000000183e+00,3.200000000000000000e+01
1.370790999999999985e+04,1.370790999999999985e+04,1.366611000000000058e+04,1.369492000000000007e+04,2.113138000000000183e+00,2.900000000000000000e+01
1.368200000000000000e+04,1.369494000000000051e+04,1.368000000000000000e+04,1.368000000000000000e+04,1.346411000000000024e+00,4.600000000000000000e+01
1.367997999999999956e+04,1.367997999999999956e+04,1.360100000000000000e+04,1.364598999999999978e+04,1.158941699999999919e+01,1.370000000000000000e+02
1.364597999999999956e+04,1.364600000000000000e+04,1.357628000000000065e+04,1.360000000000000000e+04,1.572456599999999938e+01,1.910000000000000000e+02
1.360000000000000000e+04,1.360000000000000000e+04,1.355444000000000051e+04,1.356800000000000000e+04,6.395222999999999658e+00,1.290000000000000000e+02
1.356800000000000000e+04,1.356998999999999978e+04,1.352000000000000000e+04,1.353368000000000029e+04,6.348072000000000159e+00,1.380000000000000000e+02
1.355400000000000000e+04,1.355400000000000000e+04,1.350101000000000022e+04,1.353000000000000000e+04,7.057208000000000148e+00,1.230000000000000000e+02
1.351453000000000065e+04,1.357500000000000000e+04,1.350498999999999978e+04,1.357500000000000000e+04,1.624070700000000045e+01,1.570000000000000000e+02
1.353998999999999978e+04,1.357500000000000000e+04,1.353998999999999978e+04,1.355457999999999993e+04,4.487468999999999930e+00,8.500000000000000000e+01
1.355457999999999993e+04,1.356996999999999935e+04,1.353000000000000000e+04,1.353012000000000080e+04,3.737070999999999810e+00,6.100000000000000000e+01
1.355457999999999993e+04,1.356088999999999942e+04,1.340001000000000022e+04,1.351526000000000022e+04,2.247149900000000144e+01,1.940000000000000000e+02
1.351526000000000022e+04,1.353377000000000044e+04,1.348540999999999985e+04,1.349997999999999956e+04,3.070025999999999922e+00,6.400000000000000000e+01
1.349997999999999956e+04,1.353000000000000000e+04,1.347346999999999935e+04,1.353000000000000000e+04,4.423036999999999885e+00,7.400000000000000000e+01
1.350035000000000036e+04,1.356865999999999985e+04,1.350035000000000036e+04,1.355614999999999964e+04,1.576790300000000045e+01,1.120000000000000000e+02
1.353375000000000000e+04,1.354772999999999956e+04,1.350500000000000000e+04,1.352000000000000000e+04,3.475289000000000073e+00,7.900000000000000000e+01
1.350514999999999964e+04,1.351998999999999978e+04,1.345038999999999942e+04,1.349995999999999913e+04,6.977856000000000058e+00,9.200000000000000000e+01
1.347959000000000015e+04,1.347959000000000015e+04,1.340200000000000000e+04,1.344003000000000065e+04,9.154044000000000736e+00,1.490000000000000000e+02
1.344001000000000022e+04,1.346122999999999956e+04,1.340201000000000022e+04,1.344000000000000000e+04,5.770208000000000226e+00,1.250000000000000000e+02
1.343893000000000029e+04,1.345895999999999913e+04,1.342080999999999949e+04,1.343052000000000044e+04,7.348216999999999999e+00,1.040000000000000000e+02
1.344001000000000022e+04,1.345998999999999978e+04,1.341418000000000029e+04,1.344001000000000022e+04,7.832405999999999757e+00,8.200000000000000000e+01
1.345896999999999935e+04,1.345900000000000000e+04,1.344001000000000022e+04,1.344002000000000044e+04,2.830398999999999887e+00,4.400000000000000000e+01
1.344002000000000044e+04,1.345000000000000000e+04,1.341044000000000051e+04,1.344000000000000000e+04,3.308797999999999906e+00,7.100000000000000000e+01
1.344000000000000000e+04,1.345000000000000000e+04,1.341044000000000051e+04,1.344001000000000022e+04,5.040089000000000041e+00,1.100000000000000000e+02
1.344001000000000022e+04,1.344995000000000073e+04,1.341204999999999927e+04,1.343994000000000051e+04,7.602443000000000062e+00,8.600000000000000000e+01
1.343994000000000051e+04,1.345900000000000000e+04,1.342004999999999927e+04,1.345900000000000000e+04,3.414242999999999917e+00,7.200000000000000000e+01
1.345900000000000000e+04,1.350005999999999949e+04,1.344009000000000015e+04,1.349977000000000044e+04,9.079720000000000013e+00,1.660000000000000000e+02
1.349977000000000044e+04,1.355087000000000080e+04,1.347261000000000058e+04,1.353088999999999942e+04,1.083170299999999919e+01,1.100000000000000000e+02
1.352147999999999956e+04,1.352147999999999956e+04,1.349977000000000044e+04,1.352123999999999978e+04,5.727327999999999975e+00,6.400000000000000000e+01
1.351182999999999993e+04,1.352123999999999978e+04,1.347535000000000036e+04,1.352112000000000080e+04,9.743686999999999543e+00,1.070000000000000000e+02
