,open time,open,high,low,close
93,2018-02-17,0.00000887,0.00000990,0.00000877,0.00000921
94,2018-02-18,0.00000931,0.00000944,0.00000800,0.00000831
95,2018-02-19,0.00000833,0.00000940,0.00000768,0.00000812
96,2018-02-20,0.00000812,0.00000985,0.00000771,0.00000901
97,2018-02-21,0.00000902,0.00000928,0.00000805,0.00000814
98,2018-02-22,0.00000812,0.00000841,0.00000791,0.00000804
99,2018-02-23,0.00000804,0.00000975,0.00000803,0.00000892
100,2018-02-24,0.00000890,0.00000941,0.00000882,0.00000910
101,2018-02-25,0.00000909,0.00001091,0.00000890,0.00000988
102,2018-02-26,0.00000992,0.00001189,0.00000961,0.00001002
103,2018-02-27,0.00000991,0.00001040,0.00000860,0.00000880
104,2018-02-28,0.00000880,0.00000893,0.00000773,0.00000784
105,2018-03-01,0.00000784,0.00000824,0.00000770,0.00000799
106,2018-03-02,0.00000796,0.00000801,0.00000713,0.00000726
107,2018-03-03,0.00000724,0.00000725,0.00000534,0.00000644
108,2018-03-04,0.00000644,0.00000692,0.00000630,0.00000652
109,2018-03-05,0.00000655,0.00000668,0.00000601,0.00000617
110,2018-03-06,0.00000613,0.00000626,0.00000576,0.00000587
111,2018-03-07,0.00000587,0.00000594,0.00000511,0.00000531
112,2018-03-08,0.00000534,0.00000548,0.00000506,0.00000513
113,2018-03-09,0.00000513,0.00000525,0.00000480,0.00000513
114,2018-03-10,0.00000514,0.00000556,0.00000496,0.00000503
115,2018-03-11,0.00000499,0.00000526,0.00000499,0.00000511
116,2018-03-12,0.00000512,0.00000532,0.00000495,0.00000503
117,2018-03-13,0.00000503,0.00000510,0.00000466,0.00000490
118,2018-03-14,0.00000490,0.00000507,0.00000467,0.00000494
119,2018-03-15,0.00000494,0.00000586,0.00000467,0.00000486
120,2018-03-16,0.00000485,0.00000511,0.00000473,0.00000482
121,2018-03-17,0.00000481,0.00000490,0.00000474,0.00000474
122,2018-03-18,0.00000474,0.00000474,0.00000401,0.00000447
123,2018-03-19,0.00000446,0.00000462,0.00000425,0.00000457
124,2018-03-20,0.00000458,0.00000486,0.00000425,0.00000471
125,2018-03-21,0.00000472,0.00000508,0.00000450,0.00000471
126,2018-03-22,0.00000471,0.00000510,0.00000441,0.00000467
127,2018-03-23,0.00000469,0.00000575,0.00000446,0.00000471
128,2018-03-24,0.00000470,0.00000555,0.00000468,0.00000519
129,2018-03-25,0.00000519,0.00000714,0.00000507,0.00000578
130,2018-03-26,0.00000577,0.00000648,0.00000512,0.00000535
131,2018-03-27,0.00000535,0.00000559,0.00000526,0.00000540
132,2018-03-28,0.00000542,0.00000547,0.00000520,0.00000526
133,2018-03-29,0.00000525,0.00000538,0.00000496,0.00000503
134,2018-03-30,0.00000501,0.00000527,0.00000495,0.00000517
135,2018-03-31,0.00000517,0.00000545,0.00000512,0.00000517
136,2018-04-01,0.00000517,0.00000527,0.00000483,0.00000492
137,2018-04-02,0.00000492,0.00000515,0.00000485,0.00000493
138,2018-04-03,0.00000492,0.00000506,0.00000474,0.00000499
139,2018-04-04,0.00000499,0.00000561,0.00000467,0.00000480
140,2018-04-05,0.00000480,0.00000543,0.00000477,0.00000507
141,2018-04-06,0.00000507,0.00000525,0.00000495,0.00000499
142,2018-04-07,0.00000498,0.00000520,0.00000485,0.00000498
143,2018-04-08,0.00000498,0.00000510,0.00000493,0.00000499
144,2018-04-09,0.00000500,0.00000510,0.00000493,0.00000497
145,2018-04-10,0.00000497,0.00000520,0.00000493,0.00000510
146,2018-04-11,0.00000510,0.00000548,0.00000506,0.00000533
147,2018-04-12,0.00000533,0.00000549,0.00000500,0.00000523
148,2018-04-13,0.00000522,0.00000680,0.00000522,0.00000572
149,2018-04-14,0.00000572,0.00000630,0.00000552,0.00000583
150,2018-04-15,0.00000582,0.00000625,0.00000576,0.00000610
151,2018-04-16,0.00000610,0.00000611,0.00000560,0.00000582
152,2018-04-17,0.00000583,0.00000600,0.00000581,0.00000589
153,2018-04-18,0.00000587,0.00000626,0.00000586,0.00000612
154,2018-04-19,0.00000612,0.00000667,0.00000611,0.00000655
155,2018-04-20,0.00000654,0.00000660,0.00000628,0.00000645
156,2018-04-21,0.00000643,0.00000658,0.00000585,0.00000601
157,2018-04-22,0.00000601,0.00000792,0.00000595,0.00000672
158,2018-04-23,0.00000674,0.00000718,0.00000664,0.00000682
159,2018-04-24,0.00000681,0.00000726,0.00000667,0.00000702
160,2018-04-25,0.00000702,0.00000702,0.00000596,0.00000628
161,2018-04-26,0.00000627,0.00000675,0.00000621,0.00000648
162,2018-04-27,0.00000648,0.00000675,0.00000638,0.00000642
