5.309810000000000400e+03,5.309989999999999782e+03,5.303770000000000437e+03,5.304159999999999854e+03,1.832741400000000098e+01,1.860000000000000000e+02
5.305840000000000146e+03,5.305840000000000146e+03,5.300250000000000000e+03,5.301970000000000255e+03,2.511873100000000036e+01,2.270000000000000000e+02
5.301970000000000255e+03,5.306199999999999818e+03,5.301399999999999636e+03,5.305770000000000437e+03,9.822008999999999546e+00,1.290000000000000000e+02
5.305760000000000218e+03,5.305770000000000437e+03,5.303130000000000109e+03,5.304989999999999782e+03,3.076620000000000132e+00,8.800000000000000000e+01
5.303510000000000218e+03,5.305439999999999600e+03,5.303079999999999927e+03,5.303500000000000000e+03,2.690081000000000166e+00,6.900000000000000000e+01
5.305380000000000109e+03,5.305409999999999854e+03,5.301529999999999745e+03,5.303409999999999854e+03,3.763129999999999864e+00,9.500000000000000000e+01
5.301680000000000291e+03,5.309449999999999818e+03,5.301680000000000291e+03,5.305600000000000364e+03,2.450169800000000109e+01,1.520000000000000000e+02
5.305600000000000364e+03,5.306000000000000000e+03,5.303920000000000073e+03,5.304069999999999709e+03,3.158606999999999942e+00,6.800000000000000000e+01
5.304069999999999709e+03,5.305659999999999854e+03,5.302439999999999600e+03,5.304010000000000218e+03,7.042469999999999786e+00,1.200000000000000000e+02
5.304010000000000218e+03,5.306069999999999709e+03,5.301420000000000073e+03,5.302720000000000255e+03,4.977726899999999688e+01,1.260000000000000000e+02
5.304029999999999745e+03,5.304890000000000327e+03,5.301420000000000073e+03,5.302060000000000400e+03,3.214348999999999901e+00,7.400000000000000000e+01
5.303430000000000291e+03,5.304789999999999964e+03,5.299420000000000073e+03,5.302539999999999964e+03,1.323511599999999966e+01,1.190000000000000000e+02
5.300659999999999854e+03,5.302500000000000000e+03,5.297329999999999927e+03,5.300640000000000327e+03,1.189786600000000050e+01,1.350000000000000000e+02
5.298659999999999854e+03,5.303810000000000400e+03,5.298659999999999854e+03,5.301529999999999745e+03,2.806859000000000215e+00,5.500000000000000000e+01
5.301989999999999782e+03,5.305989999999999782e+03,5.301989999999999782e+03,5.304710000000000036e+03,4.086606999999999879e+00,5.900000000000000000e+01
5.303100000000000364e+03,5.306000000000000000e+03,5.301359999999999673e+03,5.304380000000000109e+03,2.065972299999999962e+01,1.090000000000000000e+02
5.303819999999999709e+03,5.305989999999999782e+03,5.303819999999999709e+03,5.305970000000000255e+03,3.764874999999999972e+00,7.400000000000000000e+01
5.305949999999999818e+03,5.306560000000000400e+03,5.303539999999999964e+03,5.306560000000000400e+03,6.111564000000000441e+00,8.000000000000000000e+01
5.306560000000000400e+03,5.307039999999999964e+03,5.304569999999999709e+03,5.307039999999999964e+03,6.752594000000000207e+00,9.900000000000000000e+01
5.307039999999999964e+03,5.307510000000000218e+03,5.306029999999999745e+03,5.307500000000000000e+03,5.097874000000000017e+00,6.600000000000000000e+01
5.307500000000000000e+03,5.308220000000000255e+03,5.306619999999999891e+03,5.308220000000000255e+03,3.804403999999999897e+00,5.600000000000000000e+01
5.308220000000000255e+03,5.312060000000000400e+03,5.307909999999999854e+03,5.311359999999999673e+03,3.983441000000000010e+00,7.200000000000000000e+01
5.312060000000000400e+03,5.312989999999999782e+03,5.311149999999999636e+03,5.311539999999999964e+03,2.331936999999999927e+00,4.600000000000000000e+01
5.312850000000000364e+03,5.312850000000000364e+03,5.304770000000000437e+03,5.307350000000000364e+03,1.897307299999999941e+01,1.130000000000000000e+02
5.305170000000000073e+03,5.310279999999999745e+03,5.305170000000000073e+03,5.310279999999999745e+03,2.351920999999999928e+00,4.200000000000000000e+01
5.310279999999999745e+03,5.312930000000000291e+03,5.309689999999999600e+03,5.312090000000000146e+03,6.434525999999999968e+00,6.600000000000000000e+01
5.312970000000000255e+03,5.313260000000000218e+03,5.311609999999999673e+03,5.313239999999999782e+03,3.241357999999999961e+00,4.700000000000000000e+01
5.313260000000000218e+03,5.313260000000000218e+03,5.311819999999999709e+03,5.313260000000000218e+03,2.406954999999999956e+00,5.600000000000000000e+01
5.313239999999999782e+03,5.314640000000000327e+03,5.310890000000000327e+03,5.314640000000000327e+03,2.328755999999999826e+00,7.400000000000000000e+01
5.314640000000000327e+03,5.316720000000000255e+03,5.312750000000000000e+03,5.315449999999999818e+03,4.607317000000000107e+00,8.700000000000000000e+01
