3.701230000000000018e+03,3.703719999999999800e+03,3.701090000000000146e+03,3.702460000000000036e+03,1.710011000000000081e+01,1.800000000000000000e+02
3.702440000000000055e+03,3.702630000000000109e+03,3.695659999999999854e+03,3.697039999999999964e+03,2.370060399999999845e+01,1.480000000000000000e+02
3.699420000000000073e+03,3.702039999999999964e+03,3.696079999999999927e+03,3.698139999999999873e+03,1.448861499999999936e+01,8.000000000000000000e+01
3.697489999999999782e+03,3.698190000000000055e+03,3.695969999999999800e+03,3.696510000000000218e+03,8.499966000000000577e+00,7.500000000000000000e+01
3.697199999999999818e+03,3.697619999999999891e+03,3.695000000000000000e+03,3.696320000000000164e+03,2.178288600000000130e+01,9.300000000000000000e+01
3.696300000000000182e+03,3.697239999999999782e+03,3.695010000000000218e+03,3.695099999999999909e+03,1.280244599999999977e+01,7.900000000000000000e+01
3.695159999999999854e+03,3.695219999999999800e+03,3.690239999999999782e+03,3.692190000000000055e+03,1.622817699999999874e+01,7.500000000000000000e+01
3.690710000000000036e+03,3.693599999999999909e+03,3.689880000000000109e+03,3.690119999999999891e+03,1.641223000000000098e+01,7.600000000000000000e+01
3.691230000000000018e+03,3.692880000000000109e+03,3.691230000000000018e+03,3.691960000000000036e+03,9.799099999999999255e+00,7.500000000000000000e+01
3.691989999999999782e+03,3.693340000000000146e+03,3.690349999999999909e+03,3.692340000000000146e+03,7.054628000000000121e+00,7.900000000000000000e+01
3.692340000000000146e+03,3.696780000000000200e+03,3.692340000000000146e+03,3.696130000000000109e+03,9.432479000000000724e+00,9.600000000000000000e+01
3.695159999999999854e+03,3.697880000000000109e+03,3.695139999999999873e+03,3.696719999999999800e+03,7.585901999999999923e+00,9.500000000000000000e+01
3.696719999999999800e+03,3.697829999999999927e+03,3.695250000000000000e+03,3.697829999999999927e+03,6.748202000000000034e+00,6.400000000000000000e+01
3.696960000000000036e+03,3.698929999999999836e+03,3.695949999999999818e+03,3.697000000000000000e+03,1.173042200000000079e+01,5.700000000000000000e+01
3.698260000000000218e+03,3.698260000000000218e+03,3.695309999999999945e+03,3.697309999999999945e+03,7.608328000000000202e+00,5.300000000000000000e+01
3.697909999999999854e+03,3.698750000000000000e+03,3.696170000000000073e+03,3.697010000000000218e+03,7.315852999999999717e+00,6.400000000000000000e+01
3.696989999999999782e+03,3.698460000000000036e+03,3.695699999999999818e+03,3.695980000000000018e+03,1.356636999999999915e+01,8.400000000000000000e+01
3.695880000000000109e+03,3.696369999999999891e+03,3.695340000000000146e+03,3.695980000000000018e+03,1.301087099999999985e+01,9.600000000000000000e+01
3.696429999999999836e+03,3.696789999999999964e+03,3.693630000000000109e+03,3.693809999999999945e+03,6.130563000000000429e+00,6.700000000000000000e+01
3.693989999999999782e+03,3.695039999999999964e+03,3.693000000000000000e+03,3.693000000000000000e+03,8.527426999999999424e+00,8.600000000000000000e+01
3.693440000000000055e+03,3.693449999999999818e+03,3.691739999999999782e+03,3.692949999999999818e+03,9.737278999999999129e+00,8.200000000000000000e+01
3.692980000000000018e+03,3.693179999999999836e+03,3.691159999999999854e+03,3.691880000000000109e+03,9.590042000000000399e+00,8.200000000000000000e+01
3.691880000000000109e+03,3.694000000000000000e+03,3.691579999999999927e+03,3.692800000000000182e+03,1.445424299999999995e+01,7.400000000000000000e+01
3.693530000000000200e+03,3.695980000000000018e+03,3.691940000000000055e+03,3.692940000000000055e+03,8.839980999999999867e+00,8.800000000000000000e+01
3.693150000000000091e+03,3.693179999999999836e+03,3.690920000000000073e+03,3.692179999999999836e+03,5.084897999999999918e+00,6.500000000000000000e+01
3.692940000000000055e+03,3.693619999999999891e+03,3.690559999999999945e+03,3.692650000000000091e+03,9.498737000000000208e+00,7.800000000000000000e+01
3.693599999999999909e+03,3.693619999999999891e+03,3.692010000000000218e+03,3.693599999999999909e+03,8.525489999999999569e+00,4.700000000000000000e+01
3.693000000000000000e+03,3.695070000000000164e+03,3.693000000000000000e+03,3.694340000000000146e+03,4.747594000000000314e+00,4.400000000000000000e+01
